,invoice_id,city,product_category,unit_price,quantity,total,type_of_payment,purchase_date,year,month,weekday,time,customer_type,gender,rating
833,528-14-9470,Yangon,Health and beauty,91.3,1,95.865,Ewallet,2019-02-14,2019,2,3,14:42,Member,Male,9.2
834,427-45-9297,Mandalay,Home and lifestyle,40.73,7,299.3655,Ewallet,2019-03-12,2019,3,1,11:01,Member,Female,5.4
835,807-34-3742,Yangon,Fashion accessories,52.38,1,54.999,Cash,2019-03-26,2019,3,1,19:44,Normal,Male,5.8
836,288-62-1085,Yangon,Fashion accessories,38.54,5,202.335,Ewallet,2019-01-09,2019,1,2,13:34,Member,Male,5.6
837,670-71-7306,Mandalay,Sports and travel,44.63,6,281.169,Credit card,2019-01-02,2019,1,2,20:08,Normal,Male,5.1
838,660-29-7083,Naypyitaw,Electronic accessories,55.87,10,586.635,Cash,2019-01-15,2019,1,1,15:01,Normal,Male,5.8
839,271-77-8740,Naypyitaw,Sports and travel,29.22,6,184.086,Ewallet,2019-01-01,2019,1,1,11:40,Member,Female,5.0
840,497-36-0989,Yangon,Fashion accessories,51.94,3,163.611,Cash,2019-02-15,2019,2,4,15:21,Normal,Male,7.9
841,291-59-1384,Mandalay,Electronic accessories,60.3,1,63.315,Cash,2019-02-28,2019,2,3,17:38,Normal,Male,6.0
842,860-73-6466,Yangon,Sports and travel,39.47,2,82.887,Credit card,2019-03-02,2019,3,5,16:16,Member,Female,5.0
843,549-23-9016,Naypyitaw,Food and beverages,14.87,2,31.227,Credit card,2019-02-13,2019,2,2,18:15,Member,Female,8.9
844,896-34-0956,Yangon,Fashion accessories,21.32,1,22.386,Cash,2019-01-26,2019,1,5,12:43,Normal,Male,5.9
845,804-38-3935,Yangon,Electronic accessories,93.78,3,295.407,Credit card,2019-01-30,2019,1,2,11:32,Member,Male,5.9
846,585-90-0249,Yangon,Electronic accessories,73.26,1,76.923,Ewallet,2019-01-27,2019,1,6,18:08,Member,Male,9.7
847,862-29-5914,Naypyitaw,Sports and travel,22.38,1,23.499,Credit card,2019-01-30,2019,1,2,17:08,Normal,Female,8.6
848,845-94-6841,Naypyitaw,Food and beverages,72.88,9,688.716,Cash,2019-01-08,2019,1,1,19:38,Member,Female,4.0
849,125-45-2293,Yangon,Fashion accessories,99.1,6,624.33,Cash,2019-01-19,2019,1,5,13:11,Normal,Female,4.2
850,843-73-4724,Yangon,Fashion accessories,74.1,1,77.805,Cash,2019-01-25,2019,1,4,11:05,Normal,Male,9.2
851,409-33-9708,Yangon,Fashion accessories,98.48,2,206.808,Ewallet,2019-02-19,2019,2,1,10:12,Normal,Female,9.2
852,658-66-3967,Naypyitaw,Health and beauty,53.19,7,390.9465,Ewallet,2019-01-14,2019,1,0,15:42,Normal,Male,5.0
853,866-70-2814,Mandalay,Electronic accessories,52.79,10,554.295,Ewallet,2019-02-25,2019,2,0,11:58,Normal,Female,10.0
854,160-22-2687,Yangon,Health and beauty,95.95,5,503.7375,Ewallet,2019-01-23,2019,1,2,14:21,Member,Female,8.8
855,895-03-6665,Mandalay,Fashion accessories,36.51,9,345.0195,Cash,2019-02-16,2019,2,5,10:52,Normal,Female,4.2
856,770-42-8960,Mandalay,Food and beverages,21.12,8,177.408,Cash,2019-01-01,2019,1,1,19:31,Normal,Male,6.3
857,748-45-2862,Yangon,Home and lifestyle,28.31,4,118.902,Cash,2019-03-07,2019,3,3,18:35,Member,Female,8.2
858,234-36-2483,Mandalay,Health and beauty,57.59,6,362.817,Cash,2019-02-15,2019,2,4,13:51,Normal,Male,5.1
859,316-66-3011,Yangon,Food and beverages,47.63,9,450.1035,Cash,2019-01-23,2019,1,2,12:35,Member,Female,5.0
860,848-95-6252,Naypyitaw,Home and lifestyle,86.27,1,90.5835,Ewallet,2019-02-20,2019,2,2,13:24,Member,Female,7.0
861,840-76-5966,Yangon,Sports and travel,12.76,2,26.796,Ewallet,2019-01-08,2019,1,1,18:06,Member,Male,7.8
862,152-03-4217,Mandalay,Home and lifestyle,11.28,9,106.596,Credit card,2019-03-17,2019,3,6,11:55,Normal,Female,4.3
863,533-66-5566,Mandalay,Home and lifestyle,51.07,7,375.3645,Cash,2019-01-12,2019,1,5,11:42,Normal,Female,7.0
864,124-31-1458,Yangon,Electronic accessories,79.59,3,250.7085,Cash,2019-01-08,2019,1,1,14:30,Member,Female,6.6
865,176-78-1170,Naypyitaw,Health and beauty,33.81,3,106.5015,Ewallet,2019-01-26,2019,1,5,15:11,Member,Male,7.3
866,361-59-0574,Mandalay,Sports and travel,90.53,8,760.452,Credit card,2019-03-15,2019,3,4,14:48,Member,Male,6.5
867,101-81-4070,Naypyitaw,Health and beauty,62.82,2,131.922,Ewallet,2019-01-17,2019,1,3,12:36,Member,Female,4.9
868,631-34-1880,Naypyitaw,Food and beverages,24.31,3,76.5765,Credit card,2019-01-08,2019,1,1,19:09,Member,Male,4.3
869,852-82-2749,Yangon,Sports and travel,64.59,4,271.278,Ewallet,2019-01-06,2019,1,6,13:35,Normal,Male,9.3
870,873-14-6353,Yangon,Food and beverages,24.82,7,182.427,Credit card,2019-02-16,2019,2,5,10:33,Member,Male,7.1
871,584-66-4073,Naypyitaw,Fashion accessories,56.5,1,59.325,Ewallet,2019-03-13,2019,3,2,15:45,Normal,Male,9.6
872,544-55-9589,Mandalay,Electronic accessories,21.43,10,225.015,Cash,2019-01-28,2019,1,0,11:51,Member,Female,6.2
873,166-19-2553,Yangon,Sports and travel,89.06,6,561.078,Cash,2019-01-18,2019,1,4,17:26,Member,Male,9.9
874,737-88-5876,Yangon,Home and lifestyle,23.29,4,97.818,Credit card,2019-03-19,2019,3,1,11:52,Member,Male,5.9
875,154-87-7367,Naypyitaw,Home and lifestyle,65.26,8,548.184,Ewallet,2019-03-15,2019,3,4,14:04,Normal,Male,6.3
876,885-56-0389,Naypyitaw,Fashion accessories,52.35,1,54.9675,Cash,2019-02-12,2019,2,1,17:49,Member,Male,4.0
877,608-05-3804,Mandalay,Electronic accessories,39.75,1,41.7375,Cash,2019-02-25,2019,2,0,20:19,Member,Male,6.1
878,448-61-3783,Yangon,Electronic accessories,90.02,8,756.168,Credit card,2019-03-21,2019,3,3,16:08,Normal,Female,4.5
879,761-49-0439,Mandalay,Electronic accessories,12.1,8,101.64,Ewallet,2019-01-19,2019,1,5,10:17,Member,Female,8.6
880,490-95-0021,Mandalay,Food and beverages,33.21,10,348.705,Ewallet,2019-01-08,2019,1,1,14:25,Member,Female,6.0
881,115-38-7388,Naypyitaw,Fashion accessories,10.18,8,85.512,Credit card,2019-03-30,2019,3,5,12:51,Member,Female,9.5
882,311-13-6971,Mandalay,Sports and travel,31.99,10,335.895,Credit card,2019-02-20,2019,2,2,15:18,Member,Male,9.9
883,291-55-6563,Yangon,Home and lifestyle,34.42,6,216.846,Ewallet,2019-03-30,2019,3,5,12:45,Member,Female,7.5
884,548-48-3156,Yangon,Food and beverages,83.34,2,175.014,Cash,2019-03-19,2019,3,1,13:37,Member,Female,7.6
885,460-93-5834,Yangon,Sports and travel,45.58,7,335.013,Cash,2019-01-13,2019,1,6,10:03,Normal,Male,5.0
886,325-89-4209,Yangon,Food and beverages,87.9,1,92.295,Ewallet,2019-02-05,2019,2,1,19:42,Member,Male,6.7
887,884-80-6021,Yangon,Electronic accessories,73.47,10,771.435,Ewallet,2019-03-23,2019,3,5,13:14,Member,Female,9.5
888,137-74-8729,Naypyitaw,Fashion accessories,12.19,8,102.396,Ewallet,2019-03-13,2019,3,2,12:47,Normal,Female,6.8
889,880-46-5796,Yangon,Sports and travel,76.92,10,807.66,Ewallet,2019-03-17,2019,3,6,19:53,Member,Male,5.6
890,389-70-2397,Naypyitaw,Health and beauty,83.66,5,439.215,Cash,2019-02-21,2019,2,3,10:26,Normal,Female,7.2
891,114-35-5271,Mandalay,Electronic accessories,57.91,8,486.444,Cash,2019-02-07,2019,2,3,15:06,Normal,Female,8.1
892,607-76-6216,Naypyitaw,Fashion accessories,92.49,5,485.5725,Credit card,2019-03-02,2019,3,5,16:35,Member,Female,8.6
893,715-20-1673,Mandalay,Electronic accessories,28.38,5,148.995,Cash,2019-03-06,2019,3,2,20:57,Normal,Male,9.4
894,811-35-1094,Mandalay,Electronic accessories,50.45,6,317.835,Credit card,2019-02-06,2019,2,2,15:16,Member,Male,8.9
895,699-88-1972,Mandalay,Health and beauty,99.16,8,832.944,Credit card,2019-01-28,2019,1,0,17:47,Normal,Male,4.2
896,781-84-8059,Naypyitaw,Fashion accessories,60.74,7,446.439,Ewallet,2019-01-18,2019,1,4,16:23,Normal,Male,5.0
897,409-49-6995,Naypyitaw,Food and beverages,47.27,6,297.801,Cash,2019-02-05,2019,2,1,10:17,Member,Female,8.8
898,725-54-0677,Naypyitaw,Health and beauty,85.6,7,629.16,Cash,2019-03-02,2019,3,5,13:50,Member,Male,5.3
899,146-09-5432,Yangon,Food and beverages,35.04,9,331.128,Ewallet,2019-02-09,2019,2,5,19:17,Member,Male,4.6
900,377-79-7592,Naypyitaw,Electronic accessories,44.84,9,423.738,Credit card,2019-01-14,2019,1,0,14:00,Member,Female,7.5
901,509-10-0516,Mandalay,Home and lifestyle,45.97,4,193.074,Ewallet,2019-02-09,2019,2,5,12:02,Normal,Male,5.1
902,595-94-9924,Yangon,Health and beauty,27.73,5,145.5825,Credit card,2019-03-26,2019,3,1,20:21,Member,Female,4.2
903,865-41-9075,Yangon,Food and beverages,11.53,7,84.7455,Cash,2019-01-28,2019,1,0,17:35,Normal,Male,8.1
904,545-07-8534,Naypyitaw,Health and beauty,58.32,2,122.472,Ewallet,2019-02-14,2019,2,3,12:42,Normal,Female,6.0
905,118-62-1812,Naypyitaw,Home and lifestyle,78.38,4,329.196,Cash,2019-03-24,2019,3,6,17:56,Member,Female,7.9
906,450-42-3339,Naypyitaw,Health and beauty,84.61,10,888.405,Credit card,2019-02-09,2019,2,5,18:58,Normal,Male,8.8
907,851-98-3555,Mandalay,Health and beauty,82.88,5,435.12,Credit card,2019-03-24,2019,3,6,14:08,Normal,Female,6.6
908,186-71-5196,Yangon,Food and beverages,79.54,2,167.034,Ewallet,2019-03-27,2019,3,2,16:30,Member,Female,6.2
909,624-01-8356,Mandalay,Home and lifestyle,49.01,10,514.605,Credit card,2019-01-27,2019,1,6,10:44,Normal,Female,4.2
910,313-66-9943,Mandalay,Food and beverages,29.15,3,91.8225,Credit card,2019-03-27,2019,3,2,20:29,Member,Female,7.3
911,151-27-8496,Naypyitaw,Electronic accessories,56.13,4,235.746,Ewallet,2019-01-19,2019,1,5,11:43,Normal,Female,8.6
912,453-33-6436,Yangon,Home and lifestyle,93.12,8,782.208,Cash,2019-02-07,2019,2,3,10:09,Normal,Female,6.8
913,522-57-8364,Yangon,Fashion accessories,51.34,8,431.256,Ewallet,2019-01-31,2019,1,3,10:00,Member,Male,7.6
914,459-45-2396,Yangon,Food and beverages,99.6,3,313.74,Cash,2019-02-25,2019,2,0,18:45,Member,Female,5.8
915,717-96-4189,Naypyitaw,Electronic accessories,35.49,6,223.587,Cash,2019-02-02,2019,2,5,12:40,Normal,Female,4.1
916,722-13-2115,Naypyitaw,Sports and travel,42.85,1,44.9925,Credit card,2019-03-14,2019,3,3,15:36,Member,Male,9.3
917,749-81-8133,Yangon,Fashion accessories,94.67,4,397.614,Cash,2019-03-11,2019,3,0,12:04,Normal,Female,6.8
918,777-67-2495,Mandalay,Home and lifestyle,68.97,3,217.2555,Ewallet,2019-02-22,2019,2,4,11:26,Normal,Male,8.7
919,636-98-3364,Mandalay,Electronic accessories,26.26,3,82.719,Ewallet,2019-03-02,2019,3,5,12:36,Member,Female,6.3
920,246-55-6923,Naypyitaw,Home and lifestyle,35.79,9,338.2155,Credit card,2019-03-10,2019,3,6,15:06,Member,Female,5.1
921,181-82-6255,Mandalay,Home and lifestyle,16.37,6,103.131,Cash,2019-02-08,2019,2,4,10:58,Normal,Female,7.0
922,838-02-1821,Naypyitaw,Home and lifestyle,12.73,2,26.733,Credit card,2019-02-22,2019,2,4,12:10,Member,Female,5.2
923,887-42-0517,Naypyitaw,Sports and travel,83.14,7,611.079,Credit card,2019-01-10,2019,1,3,10:31,Normal,Female,6.6
924,457-12-0244,Naypyitaw,Sports and travel,35.22,6,221.886,Ewallet,2019-03-14,2019,3,3,13:49,Member,Female,6.5
925,226-34-0034,Mandalay,Electronic accessories,13.78,4,57.876,Ewallet,2019-01-10,2019,1,3,11:10,Normal,Female,9.0
926,321-49-7382,Mandalay,Sports and travel,88.31,1,92.7255,Credit card,2019-02-15,2019,2,4,17:38,Member,Male,5.2
927,397-25-8725,Yangon,Health and beauty,39.62,9,374.409,Credit card,2019-01-13,2019,1,6,17:54,Member,Female,6.8
928,431-66-2305,Mandalay,Electronic accessories,88.25,9,833.9625,Credit card,2019-02-15,2019,2,4,20:51,Normal,Female,7.6
929,825-94-5922,Mandalay,Sports and travel,25.31,2,53.151,Ewallet,2019-03-02,2019,3,5,19:26,Normal,Male,7.2
930,641-62-7288,Mandalay,Home and lifestyle,99.92,6,629.496,Ewallet,2019-03-24,2019,3,6,13:33,Normal,Male,7.1
931,756-93-1854,Naypyitaw,Fashion accessories,83.35,2,175.035,Credit card,2019-02-02,2019,2,5,14:05,Member,Female,9.5
932,243-55-8457,Yangon,Food and beverages,74.44,10,781.62,Ewallet,2019-02-27,2019,2,2,11:40,Normal,Female,5.1
933,458-10-8612,Naypyitaw,Health and beauty,64.08,7,470.988,Ewallet,2019-01-20,2019,1,6,12:27,Normal,Male,7.6
934,501-61-1753,Mandalay,Home and lifestyle,63.15,6,397.845,Ewallet,2019-01-03,2019,1,3,20:24,Normal,Female,9.8
935,235-06-8510,Naypyitaw,Home and lifestyle,85.72,3,270.018,Ewallet,2019-01-24,2019,1,3,20:59,Member,Male,5.1
936,433-08-7822,Naypyitaw,Health and beauty,78.89,7,579.8415,Ewallet,2019-01-05,2019,1,5,19:48,Normal,Female,7.5
937,361-85-2571,Yangon,Sports and travel,89.48,5,469.77,Cash,2019-03-30,2019,3,5,10:18,Normal,Female,7.4
938,131-70-8179,Yangon,Health and beauty,92.09,3,290.0835,Cash,2019-02-17,2019,2,6,16:27,Member,Female,4.2
939,500-02-2261,Naypyitaw,Food and beverages,57.29,6,360.927,Ewallet,2019-03-21,2019,3,3,17:04,Normal,Female,5.9
940,720-72-2436,Yangon,Food and beverages,66.52,4,279.384,Ewallet,2019-03-02,2019,3,5,18:14,Normal,Male,6.9
941,702-83-5291,Naypyitaw,Fashion accessories,99.82,9,943.299,Cash,2019-03-27,2019,3,2,10:43,Member,Male,6.6
942,809-69-9497,Yangon,Home and lifestyle,45.68,10,479.64,Ewallet,2019-01-19,2019,1,5,19:30,Normal,Female,5.7
943,449-16-6770,Yangon,Health and beauty,50.79,5,266.6475,Credit card,2019-02-19,2019,2,1,14:53,Normal,Male,5.3
944,333-23-2632,Yangon,Health and beauty,10.08,7,74.088,Cash,2019-03-28,2019,3,3,20:14,Member,Male,4.2
945,489-82-1237,Yangon,Electronic accessories,93.88,7,690.018,Credit card,2019-01-05,2019,1,5,11:51,Normal,Female,7.3
946,859-97-6048,Naypyitaw,Electronic accessories,84.25,2,176.925,Credit card,2019-03-26,2019,3,1,14:13,Member,Male,5.3
947,676-10-2200,Mandalay,Fashion accessories,53.78,1,56.469,Ewallet,2019-02-03,2019,2,6,20:13,Member,Male,4.7
948,373-88-1424,Naypyitaw,Home and lifestyle,35.81,5,188.0025,Ewallet,2019-02-06,2019,2,2,18:44,Member,Male,7.9
949,365-16-4334,Mandalay,Food and beverages,26.43,8,222.012,Ewallet,2019-02-24,2019,2,6,14:26,Normal,Female,8.9
950,503-21-4385,Mandalay,Health and beauty,39.91,3,125.7165,Ewallet,2019-02-21,2019,2,3,12:40,Member,Male,9.3
951,305-89-2768,Mandalay,Home and lifestyle,21.9,3,68.985,Ewallet,2019-01-09,2019,1,2,18:43,Member,Female,4.7
952,574-80-1489,Mandalay,Food and beverages,62.85,4,263.97,Ewallet,2019-02-25,2019,2,0,13:22,Member,Female,8.7
953,784-08-0310,Naypyitaw,Food and beverages,21.04,4,88.368,Cash,2019-01-13,2019,1,6,13:58,Member,Female,7.6
954,200-40-6154,Mandalay,Home and lifestyle,65.91,6,415.233,Cash,2019-02-09,2019,2,5,11:45,Member,Male,5.7
955,846-10-0341,Yangon,Fashion accessories,42.57,7,312.8895,Cash,2019-01-06,2019,1,6,11:51,Normal,Female,6.8
956,577-34-7579,Naypyitaw,Food and beverages,50.49,9,477.1305,Cash,2019-01-10,2019,1,3,17:16,Member,Male,5.4
957,430-02-3888,Mandalay,Electronic accessories,46.02,6,289.926,Cash,2019-02-07,2019,2,3,15:55,Normal,Male,7.1
958,867-47-1948,Naypyitaw,Home and lifestyle,15.8,10,165.9,Cash,2019-01-09,2019,1,2,12:07,Normal,Female,7.8
959,384-59-6655,Yangon,Food and beverages,98.66,9,932.337,Cash,2019-02-19,2019,2,1,15:07,Member,Female,8.4
960,256-58-3609,Naypyitaw,Fashion accessories,91.98,1,96.579,Cash,2019-03-18,2019,3,0,15:29,Member,Male,9.8
961,324-92-3863,Yangon,Electronic accessories,20.89,2,43.869,Cash,2019-02-05,2019,2,1,18:45,Member,Male,9.8
962,593-08-5916,Yangon,Fashion accessories,15.5,1,16.275,Credit card,2019-03-19,2019,3,1,15:23,Normal,Female,7.4
963,364-34-2972,Naypyitaw,Electronic accessories,96.82,3,304.983,Cash,2019-03-30,2019,3,5,20:37,Member,Male,6.7
964,794-42-3736,Mandalay,Food and beverages,33.33,2,69.993,Credit card,2019-01-26,2019,1,5,14:41,Normal,Male,6.4
965,172-42-8274,Mandalay,Electronic accessories,38.27,2,80.367,Credit card,2019-03-02,2019,3,5,18:18,Normal,Female,5.8
966,558-60-5016,Yangon,Home and lifestyle,33.3,9,314.685,Ewallet,2019-03-04,2019,3,0,15:27,Normal,Female,7.2
967,195-06-0432,Yangon,Home and lifestyle,81.01,3,255.1815,Credit card,2019-01-13,2019,1,6,12:55,Member,Male,9.3
968,605-03-2706,Yangon,Health and beauty,15.8,3,49.77,Cash,2019-03-25,2019,3,0,18:02,Normal,Female,9.5
969,214-30-2776,Mandalay,Electronic accessories,34.49,5,181.0725,Credit card,2019-03-11,2019,3,0,19:44,Member,Female,9.0
970,746-04-1077,Mandalay,Food and beverages,84.63,10,888.615,Credit card,2019-01-01,2019,1,1,11:36,Member,Female,9.0
971,448-34-8700,Mandalay,Home and lifestyle,36.91,7,271.2885,Ewallet,2019-02-10,2019,2,6,13:51,Member,Male,6.7
972,452-04-8808,Mandalay,Electronic accessories,87.08,7,640.038,Cash,2019-01-26,2019,1,5,15:17,Normal,Male,5.5
973,531-56-4728,Yangon,Home and lifestyle,80.08,3,252.252,Cash,2019-02-11,2019,2,0,15:29,Normal,Male,5.4
974,744-82-9138,Naypyitaw,Fashion accessories,86.13,2,180.873,Cash,2019-02-07,2019,2,3,17:59,Normal,Male,8.2
975,883-69-1285,Mandalay,Fashion accessories,49.92,2,104.832,Credit card,2019-03-06,2019,3,2,11:55,Member,Male,7.0
976,221-25-5073,Yangon,Food and beverages,74.66,4,313.572,Cash,2019-03-04,2019,3,0,10:39,Normal,Female,8.5
977,518-71-6847,Mandalay,Food and beverages,26.6,6,167.58,Ewallet,2019-02-26,2019,2,1,15:10,Member,Male,4.9
978,156-20-0370,Mandalay,Electronic accessories,25.45,1,26.7225,Credit card,2019-03-10,2019,3,6,18:10,Normal,Female,5.1
979,151-33-7434,Mandalay,Food and beverages,67.77,1,71.1585,Credit card,2019-02-04,2019,2,0,20:43,Normal,Female,6.5
980,728-47-9078,Naypyitaw,Food and beverages,59.59,4,250.278,Cash,2019-01-19,2019,1,5,12:46,Member,Male,9.8
981,809-46-1866,Yangon,Health and beauty,58.15,4,244.23,Cash,2019-01-23,2019,1,2,17:44,Normal,Male,8.4
982,139-32-4183,Yangon,Sports and travel,97.48,9,921.186,Ewallet,2019-03-14,2019,3,3,14:19,Member,Female,7.4
983,148-41-7930,Naypyitaw,Health and beauty,99.96,7,734.706,Cash,2019-01-23,2019,1,2,10:33,Normal,Male,6.1
984,189-40-5216,Naypyitaw,Electronic accessories,96.37,7,708.3195,Cash,2019-01-09,2019,1,2,11:40,Normal,Male,6.0
985,374-38-5555,Mandalay,Fashion accessories,63.71,5,334.4775,Ewallet,2019-02-07,2019,2,3,19:30,Normal,Female,8.5
986,764-44-8999,Mandalay,Health and beauty,14.76,2,30.996,Ewallet,2019-02-18,2019,2,0,14:42,Normal,Female,4.3
987,552-44-5977,Mandalay,Health and beauty,62.0,8,520.8,Credit card,2019-01-03,2019,1,3,19:08,Member,Male,6.2
988,267-62-7380,Naypyitaw,Electronic accessories,82.34,10,864.57,Ewallet,2019-03-29,2019,3,4,19:12,Member,Male,4.3
989,430-53-4718,Mandalay,Health and beauty,75.37,8,633.108,Credit card,2019-01-28,2019,1,0,15:46,Member,Male,8.4
990,886-18-2897,Yangon,Food and beverages,56.56,5,296.94,Credit card,2019-03-22,2019,3,4,19:06,Normal,Female,4.5
991,602-16-6955,Mandalay,Sports and travel,76.6,10,804.3,Ewallet,2019-01-24,2019,1,3,18:10,Normal,Female,6.0
992,745-74-0715,Yangon,Electronic accessories,58.03,2,121.863,Ewallet,2019-03-10,2019,3,6,20:46,Normal,Male,8.8
993,690-01-6631,Mandalay,Fashion accessories,17.49,10,183.645,Ewallet,2019-02-22,2019,2,4,18:35,Normal,Male,6.6
994,652-49-6720,Naypyitaw,Electronic accessories,60.95,1,63.9975,Ewallet,2019-02-18,2019,2,0,11:40,Member,Female,5.9
995,233-67-5758,Naypyitaw,Health and beauty,40.35,1,42.3675,Ewallet,2019-01-29,2019,1,1,13:46,Normal,Male,6.2
996,303-96-2227,Mandalay,Home and lifestyle,97.38,10,1022.49,Ewallet,2019-03-02,2019,3,5,17:16,Normal,Female,4.4
997,727-02-1313,Yangon,Food and beverages,31.84,1,33.432,Cash,2019-02-09,2019,2,5,13:22,Member,Male,7.7
998,347-56-2442,Yangon,Home and lifestyle,65.82,1,69.111,Cash,2019-02-22,2019,2,4,15:33,Normal,Male,4.1
999,849-09-3807,Yangon,Fashion accessories,88.34,7,649.299,Cash,2019-02-18,2019,2,0,13:28,Member,Female,6.6
